code,name,name_normalized,sector_slug
77051035,"Preparadores de Almíbares, Mermeladas y Jaleas","preparadores de almibares, mermeladas y jaleas",hosteleria
77051044,Trabajadores de la Congelación de Alimentos,trabajadores de la congelacion de alimentos,hosteleria
77051053,Trabajadores de la Elaboración de Alimentos Deshidratados,trabajadores de la elaboracion de alimentos deshidratados,hosteleria
77051062,Trabajadores de la Elaboración de Azúcar y/o Sucedáneos,trabajadores de la elaboracion de azucar y/o sucedaneos,hosteleria
77051071,Trabajadores de la Elaboración de Café y/o Sucedáneos,trabajadores de la elaboracion de cafe y/o sucedaneos,hosteleria
77051080,Trabajadores de la Elaboración de Concentrados y Zumos,trabajadores de la elaboracion de concentrados y zumos,hosteleria
77051099,Trabajadores de la Elaboración de Conservas Vegetales,trabajadores de la elaboracion de conservas vegetales,hosteleria
77051101,"Trabajadores de la Elaboración de Frutos Secos, Aperitivos y Snaks","trabajadores de la elaboracion de frutos secos, aperitivos y snaks",hosteleria
77051110,Trabajadores de la Elaboración de Piensos Compuestos,trabajadores de la elaboracion de piensos compuestos,hosteleria
77051129,Trabajadores de la Elaboración de Té e Infusiones,trabajadores de la elaboracion de te e infusiones,hosteleria
77051138,"Trabajadores de la Preparación, Aderezo y Relleno de Aceitunas","trabajadores de la preparacion, aderezo y relleno de aceitunas",hosteleria
77061010,Bodegueros de Cerveza,bodegueros de cerveza,hosteleria
77061029,Trabajadores de la Elaboración de Bebidas Alcohólicas,trabajadores de la elaboracion de bebidas alcoholicas,hosteleria
77071013,Bodegueros Vinícola,bodegueros vinicola,hosteleria
77081016,Trabajadores de la Elaboración de Tabaco,trabajadores de la elaboracion de tabaco,hosteleria
77091019,Catadores y/o Clasificadores de Vinos,catadores y/o clasificadores de vinos,hosteleria
77091028,Clasificadores de Frutas y Verduras,clasificadores de frutas y verduras,hosteleria
78111017,"Trabajadores del Tratamiento de la Madera, en General","trabajadores del tratamiento de la madera, en general",oficios
78111026,"Trabajadores del Tratamiento del Corcho, en General","trabajadores del tratamiento del corcho, en general",oficios
78121010,Operadores de Despiece de Madera y Tableros,operadores de despiece de madera y tableros,oficios
78121029,Operadores de Máquina Aserradora (Fabricación Artículos de Corcho),operadores de maquina aserradora (fabricacion articulos de corcho),oficios
78121038,Operadores de Máquina Lijadora (Fabricación de Productos de Madera),operadores de maquina lijadora (fabricacion de productos de madera),oficios
78121047,Operadores de Máquina Tupí (Fabricación de Productos de Madera),operadores de maquina tupi (fabricacion de productos de madera),oficios
78121056,Operadores de Máquinas de C.N.C. para Fabricar Productos de Madera,operadores de maquinas de c.n.c. para fabricar productos de madera,oficios
78121065,"Operadores de Máquinas para Confeccionar Muebles de Caña, Junco y Mimbre","operadores de maquinas para confeccionar muebles de cana, junco y mimbre",oficios
78121074,"Operadores de Máquinas para Fabricar Artículos de Corcho, en General","operadores de maquinas para fabricar articulos de corcho, en general",oficios
78121083,"Operadores de Máquinas para Fabricar Productos de Madera, en General","operadores de maquinas para fabricar productos de madera, en general",oficios
78121092,Operadores de Máquinas para Fabricar Tapones de Corcho,operadores de maquinas para fabricar tapones de corcho,oficios
78121104,Operadores de Sierra de Precisión (Fabricación de Productos de Madera),operadores de sierra de precision (fabricacion de productos de madera),oficios
78121113,Operadores de Tren de Acabado de Muebles,operadores de tren de acabado de muebles,oficios
78121122,"Preparadores-Ajustadores de Máquinas para Labrar Madera, en General","preparadores-ajustadores de maquinas para labrar madera, en general",oficios
78121131,Trabajadores en la Fabricación de Persianas de Madera,trabajadores en la fabricacion de persianas de madera,oficios
78201013,Carpinteros-Ebanistas Artesanos,carpinteros-ebanistas artesanos,oficios
78201022,Chapadores y/o Acabadores de Muebles de Madera,chapadores y/o acabadores de muebles de madera,oficios
78201031,Ebanistas,ebanistas,oficios
78201040,Maquetistas en Madera,maquetistas en madera,oficios
78201059,Marqueteros-Taraceadores de Ebanistería,marqueteros-taraceadores de ebanisteria,oficios
78201068,Modelistas de Madera,modelistas de madera,oficios
78201077,Proyectistas de Carpintería y Mueble,proyectistas de carpinteria y mueble,oficios
78201086,Tallistas Artesanos de Madera en Muebles y Similares,tallistas artesanos de madera en muebles y similares,oficios
78201095,Toneleros,toneleros,oficios
78201107,Torneros de Madera (Ebanistería),torneros de madera (ebanisteria),oficios
78311015,Camiseros,camiseros,oficios
78311024,Corseteros,corseteros,oficios
78311033,Forradores-Terminadores de Prendas de Peletería,forradores-terminadores de prendas de peleteria,oficios
78311042,Limpiadores-Restauradores de Prendas de Peletería,limpiadores-restauradores de prendas de peleteria,oficios
78311051,Modelistas-Patronistas de Peletería,modelistas-patronistas de peleteria,oficios
78311060,Modistos,modistos,oficios
78311079,Modistos de Arreglos y Composturas,modistos de arreglos y composturas,oficios
78311088,"Peleteros, en General","peleteros, en general",oficios
78311097,Sastres,sastres,oficios
78311109,Sombrereros (Excepto Sombreros de Paja),sombrereros (excepto sombreros de paja),oficios
78321018,"Modelistas-Patronistas-Escaladores de Prendas de Vestir, Excepto Piel y Cuero","modelistas-patronistas-escaladores de prendas de vestir, excepto piel y cuero",oficios
78321027,Modelistas-Patronistas-Escaladores de Prendas de Vestir en Piel y Cuero (Excepto Peletería),modelistas-patronistas-escaladores de prendas de vestir en piel y cuero (excepto peleteria),oficios
78331011,Marcadores-Cortadores de Pieles (Peletería),marcadores-cortadores de pieles (peleteria),oficios
78331039,"Marcadores-Cortadores de Tela y/o Prendas de Vestir, Excepto en Piel y Cuero","marcadores-cortadores de tela y/o prendas de vestir, excepto en piel y cuero",oficios
78341014,Acabadores de Prendas de Vestir Piel y Cuero,acabadores de prendas de vestir piel y cuero,oficios
78341023,"Acabadores de Prendas de Vestir, Excepto Piel y Cuero","acabadores de prendas de vestir, excepto piel y cuero",oficios
78341032,Bordadores a Mano,bordadores a mano,oficios
78341041,Cosedores a Mano o Máquina Doméstica de Prendas de Vestir de Piel y Cuero,cosedores a mano o maquina domestica de prendas de vestir de piel y cuero,oficios
78341050,"Cosedores a Mano o Máquina Domestica, en General","cosedores a mano o maquina domestica, en general",oficios
78341069,"Cosedores de Prendas de Peletería, a Mano","cosedores de prendas de peleteria, a mano",oficios
78341078,"Zurcidores, a Mano","zurcidores, a mano",oficios
78351017,Colchoneros,colchoneros,oficios
78351026,Confeccionadores-Instaladores de Cortinas,confeccionadores-instaladores de cortinas,oficios
78351035,Tapiceros de Muebles,tapiceros de muebles,oficios
78351044,Tapiceros de Vehículos,tapiceros de vehiculos,oficios
78361010,"Acabadores de Curtidos, a Mano","acabadores de curtidos, a mano",oficios
78361029,"Curtidores de Cueros y Pieles, a Mano","curtidores de cueros y pieles, a mano",oficios
78361038,"Teñidores de Cueros y Pieles, a Mano","tenidores de cueros y pieles, a mano",oficios
78371013,"Abrillantadores e Igualadores de Calzado, a Mano (Montaje de Calzado)","abrillantadores e igualadores de calzado, a mano (montaje de calzado)",oficios
78371022,"Acabadores de Calzado, a Mano","acabadores de calzado, a mano",oficios
78371040,"Colocadores de Cambrillones, a Mano (Industria Auxiliar del Calzado)","colocadores de cambrillones, a mano (industria auxiliar del calzado)",oficios
78371059,"Cortadores de Calzado, a Mano: Piel (Cortado de Calzado)","cortadores de calzado, a mano: piel (cortado de calzado)",oficios
78371068,"Cosedores de Calzado, a Mano","cosedores de calzado, a mano",oficios
78371077,"Cosedores de Marroquinería y Guante de Piel o Cuero, a Mano","cosedores de marroquineria y guante de piel o cuero, a mano",oficios
78371086,"Encoladores de Piezas para Aparar, a Mano (Aparado de Calzado)","encoladores de piezas para aparar, a mano (aparado de calzado)",oficios
78371095,"Encoladores de Pisos o Zapatos, a Mano (Montaje de Calzado)","encoladores de pisos o zapatos, a mano (montaje de calzado)",oficios
78371107,Guarnicioneros,guarnicioneros,oficios
78371116,"Lijadores de Zapatos con Rodillo, a Mano (Montaje de Calzado)","lijadores de zapatos con rodillo, a mano (montaje de calzado)",oficios
78371125,Marcadores-Cortadores de Marroquinería y Guantería en Piel o Cuero,marcadores-cortadores de marroquineria y guanteria en piel o cuero,oficios
78371134,Marcadores-Cortadores de Piezas para Aparado y Montaje de Calzado,marcadores-cortadores de piezas para aparado y montaje de calzado,oficios
78371143,Modelistas-Patronistas-Escaladores de Artículos de Marroquinería y Guantería en Piel y Cuero,modelistas-patronistas-escaladores de articulos de marroquineria y guanteria en piel y cuero,oficios
78371152,Modelistas-Patronistas-Escaladores de Calzado,modelistas-patronistas-escaladores de calzado,oficios
78371161,"Montadores de Calzado, a Mano","montadores de calzado, a mano",oficios
78371170,Montadores-Acabadoresde Marroquinería y Guantería de Piel o Cuero,montadores-acabadoresde marroquineria y guanteria de piel o cuero,oficios
78371189,"Pegadores de Forros, Plantillas y/o Talonetas, a Mano (Aparado de Calzado)","pegadores de forros, plantillas y/o talonetas, a mano (aparado de calzado)",oficios
78371198,Preparadores de Piezas Aparado Marroquinería,preparadores de piezas aparado marroquineria,oficios
78371200,Preparadores de Piezas para Aparado y Montaje de Calzado,preparadores de piezas para aparado y montaje de calzado,oficios
78371219,Repasadores Completos (Envasado de Zapatos),repasadores completos (envasado de zapatos),oficios
78371228,"Tintadores de Cantos y Suelas, a Mano (Prefabricado de Calzado)","tintadores de cantos y suelas, a mano (prefabricado de calzado)",oficios
78371237,Zapateros Ortopedistas,zapateros ortopedistas,oficios
78371246,"Zapateros, en General (Calzado a Medida)","zapateros, en general (calzado a medida)",oficios
78371255,Zapateros-Reparadores de Calzado,zapateros-reparadores de calzado,oficios
78911019,"Buzos, en General (Excepto Construcción)","buzos, en general (excepto construccion)",oficios
78911028,Buzos de la Construcción,buzos de la construccion,oficios
78911037,Buzos Especialistas en Salvamento,buzos especialistas en salvamento,oficios
78911046,Buzos Especialistas Soldadores-Oxicortadores,buzos especialistas soldadores-oxicortadores,oficios
78911064,Buzos Especialistas (Excepto Salvamento y Soldadores-Oxicortadores),buzos especialistas (excepto salvamento y soldadores-oxicortadores),oficios
78911073,Instructores de Buceo Profesional,instructores de buceo profesional,oficios
78911082,Jefes de Equipo de Buceo,jefes de equipo de buceo,oficios
78921012,Artilleros de la Construcción,artilleros de la construccion,oficios
78921021,Artilleros de Minas,artilleros de minas,oficios
78931015,"Clasificadores de Cueros y Pieles, a Mano","clasificadores de cueros y pieles, a mano",oficios
78931024,Clasificadores de Fibras (Textil),clasificadores de fibras (textil),oficios
78931033,Clasificadores-Sorteadores y/o Lavadores de Lana (Textil),clasificadores-sorteadores y/o lavadores de lana (textil),oficios
78931042,Examinadores-Revisores de Géneros de Punto (Fabricación Textil),examinadores-revisores de generos de punto (fabricacion textil),oficios
78931051,Examinadores-Revisores de Prendas Confeccionadas,examinadores-revisores de prendas confeccionadas,oficios
78931060,Examinadores-Revisores de Tejidos (Fabricación Textil),examinadores-revisores de tejidos (fabricacion textil),oficios
78941018,Aplicadores de Plaguicidas,aplicadores de plaguicidas,oficios
78941027,Desinfectadores-Desinsectadores de Edificios,desinfectadores-desinsectadores de edificios,oficios
78941036,Técnicos en Tratamientos con Plaguicidas y/o Herbicidas,tecnicos en tratamientos con plaguicidas y/o herbicidas,oficios
78941045,Técnicos Medios de Tratamiento con Plaguicidas y/o Herbicidas,tecnicos medios de tratamiento con plaguicidas y/o herbicidas,oficios
78991013,Artesanos de Otros Oficios No Clasificados Bajo Otros Epígrafes,artesanos de otros oficios no clasificados bajo otros epigrafes,oficios
